corrida,qualidade,secao,sequencia,sequenciatotal,acoatual,al_min,c_min,c_max,n_min,s_min,corridasciclo,panela,vidapanela,temperaturaliquidus,temperaturaobjetivada,sugestaomodelolegado,temperaturasaidafp,tempociclo,temperaturamediareal
129209,FC47C,150,8.0,10.0,X,0.015,0.45,0.48,0.0,0.01,4.0,6.0,34.0,1482.0,1537.0,1640.9998779296875,1639.0,908.0,1544.0
129208,FC47C,150,7.0,10.0,X,0.015,0.45,0.48,0.0,0.01,5.0,1.0,10.0,1482.0,1537.0,1642.4443359375,1643.0,1240.0,1550.0
129207,FC47C,150,6.0,10.0,X,0.015,0.45,0.48,0.0,0.01,5.0,15.0,11.0,1482.0,1537.0,1642.5909423828125,1646.0,1235.0,1541.0
129206,FC47C,150,5.0,10.0,X,0.015,0.45,0.48,0.0,0.01,6.0,8.0,17.0,1482.0,1537.0,1643.1890869140625,1644.0,1805.0,1540.0
129205,FC47C,150,4.0,10.0,X,0.015,0.45,0.48,0.0,0.01,6.0,17.0,53.0,1482.0,1537.0,1643.28369140625,1644.0,1860.0,1541.0
129204,FC47C,150,3.0,10.0,X,0.015,0.45,0.48,0.0,0.01,3.0,6.0,33.0,1482.0,1537.0,1643.647216796875,1643.0,609.0,1540.0
129203,FC47C,150,2.0,10.0,X,0.015,0.45,0.48,0.0,0.01,4.0,1.0,9.0,1482.0,1537.0,1645.061767578125,1645.0,933.0,1548.0
129202,FC47C,150,1.0,10.0,X,0.015,0.45,0.48,0.0,0.01,4.0,15.0,10.0,1482.0,1537.0,1660.551513671875,1663.0,925.0,1549.0
129201,4D097,150,6.0,6.0,X,0.015,0.51,0.55,0.0,0.01,5.0,8.0,16.0,1487.0,1537.0,1643.3460693359375,1643.0,1501.0,1542.0
129200,4D097,150,5.0,6.0,X,0.015,0.51,0.55,0.0,0.01,5.0,17.0,52.0,1487.0,1537.0,1640.05517578125,1637.0,1561.0,1541.0
129199,4D097,150,4.0,6.0,X,0.015,0.51,0.55,0.0,0.01,2.0,6.0,32.0,1487.0,1537.0,1639.4105224609375,1642.0,303.0,1542.0
129198,4D097,150,3.0,6.0,X,0.015,0.51,0.55,0.0,0.01,3.0,1.0,8.0,1487.0,1537.0,1639.8912353515625,1643.0,632.0,1537.0
129197,4D097,150,2.0,6.0,X,0.015,0.51,0.55,0.0,0.01,3.0,15.0,9.0,1487.0,1537.0,1641.166259765625,1640.0,623.0,1551.0
129196,4D097,150,1.0,6.0,X,0.015,0.51,0.55,0.0,0.01,4.0,8.0,15.0,1487.0,1537.0,1657.9036865234375,1656.0,1193.0,1546.0
129195,4D097,150,6.0,6.0,X,0.015,0.51,0.55,0.0,0.01,4.0,17.0,51.0,1487.0,1537.0,1641.8170166015625,1647.0,1249.0,1546.0
129194,4D097,150,5.0,6.0,X,0.015,0.51,0.55,0.0,0.01,1.0,6.0,31.0,1487.0,1537.0,1652.2398681640625,1670.0,0.0,1554.0
129193,4D097,150,4.0,6.0,X,0.015,0.51,0.55,0.0,0.01,2.0,1.0,7.0,1487.0,1537.0,1644.0596923828125,1643.0,329.0,1545.0
129192,4D097,150,3.0,6.0,X,0.015,0.51,0.55,0.0,0.01,2.0,15.0,8.0,1487.0,1537.0,1645.7138671875,1639.0,331.0,1534.0
129191,4D097,150,2.0,6.0,X,0.015,0.51,0.55,0.0,0.01,3.0,8.0,14.0,1487.0,1537.0,1641.3338623046875,1643.0,903.0,1542.0
129190,4D097,150,1.0,6.0,X,0.015,0.51,0.55,0.0,0.01,3.0,17.0,50.0,1487.0,1537.0,1658.15771484375,1652.0,944.0,1537.0
129189,80160,150,5.0,5.0,X,0.015,0.4,0.45,0.0,0.02,1.0,1.0,6.0,1487.0,1542.0,1660.7359619140625,1664.0,0.0,1554.0
129188,80160,150,4.0,5.0,X,0.015,0.4,0.45,0.0,0.02,1.0,15.0,7.0,1487.0,1542.0,1659.0037841796875,1662.0,0.0,1542.0
129187,80160,150,3.0,5.0,X,0.015,0.4,0.45,0.0,0.02,2.0,8.0,13.0,1487.0,1542.0,1655.3651123046875,1647.0,285.0,1556.0
129186,E0B89,150,3.0,6.0,X,0.02,0.22,0.25,0.01,0.015,2.0,6.0,30.0,1501.0,1541.0,1642.523193359375,1655.0,289.0,1554.0
129185,1E6E6,150,2.0,6.0,X,0.025,0.19,0.23,0.01,0.015,2.0,17.0,49.0,1505.0,1550.0,1653.995361328125,1663.0,289.0,1560.0
129184,FB109,150,1.0,6.0,X,0.02,0.17,0.19,0.008,0.02,2.0,1.0,5.0,1507.0,1552.0,1682.1654052734375,1685.0,468.0,1547.0
129183,CA2FD,150,4.0,4.0,X,0.02,0.15,0.17,0.009,0.02,2.0,15.0,6.0,1507.0,1551.0,1666.2603759765625,1682.0,465.0,1540.0
129182,3EFD8,150,3.0,4.0,X,0.005,0.33,0.36,0.0,0.02,1.0,8.0,12.0,1490.0,1540.0,1658.494873046875,1669.0,0.0,1544.0
129181,AB910,150,2.0,4.0,X,0.02,0.4,0.45,0.0,0.02,1.0,6.0,29.0,1483.0,1538.0,1653.0557861328125,1656.0,0.0,1542.0
129180,AB910,150,1.0,4.0,X,0.02,0.4,0.45,0.0,0.02,1.0,17.0,48.0,1483.0,1538.0,1676.4610595703125,1664.0,0.0,1536.0
129179,E7999,150,2.0,6.0,X,0.02,0.16,0.18,0.012,0.01,1.0,1.0,4.0,1506.0,1551.0,1674.7109375,1679.0,0.0,1558.0
129178,E7999,150,1.0,6.0,X,0.02,0.16,0.18,0.012,0.01,1.0,15.0,5.0,1506.0,1551.0,1707.940185546875,1705.0,0.0,1553.0
129177,E7999,150,2.0,8.0,X,0.02,0.16,0.18,0.012,0.01,11.0,8.0,11.0,1506.0,1551.0,1669.0596923828125,1674.0,2697.0,1553.0
129176,E7999,150,1.0,8.0,X,0.02,0.16,0.18,0.012,0.01,20.0,6.0,28.0,1506.0,1551.0,1691.3074951171875,1694.0,5540.0,1553.0
129175,CB239,150,4.0,4.0,V,0.0,0.69,0.73,0.012,0.06,9.0,17.0,47.0,1474.0,1509.0,1611.71044921875,1615.0,2249.0,1514.0
129174,43C5C,150,3.0,4.0,X,0.005,0.5,0.53,0.0,0.02,3.0,1.0,3.0,1487.0,1532.0,1649.5950927734375,1660.0,616.0,1539.0
129173,43C5C,150,2.0,4.0,X,0.005,0.5,0.53,0.0,0.02,4.0,15.0,4.0,1487.0,1532.0,1634.83984375,1635.0,927.0,1530.0
129172,43C5C,150,1.0,4.0,X,0.005,0.5,0.53,0.0,0.02,10.0,8.0,10.0,1487.0,1532.0,1653.5623779296875,1654.0,2408.0,1526.0
129171,B0EC5,150,8.0,8.0,V,0.01,0.36,0.39,0.015,0.02,19.0,6.0,27.0,1480.0,1530.0,1649.53076171875,1658.0,5245.0,1536.0
129170,BB21B,150,7.0,8.0,V,0.0,0.45,0.48,0.018,0.05,8.0,17.0,46.0,1472.0,1517.0,1617.68408203125,1634.0,1946.0,1528.0
129169,BB21B,150,6.0,8.0,V,0.0,0.45,0.48,0.018,0.05,2.0,1.0,2.0,1472.0,1517.0,1631.950927734375,1655.0,315.0,1529.0
129168,EB567,150,5.0,8.0,V,0.01,0.35,0.38,0.016,0.045,3.0,15.0,3.0,1480.0,1540.0,1658.826171875,1680.0,623.0,1545.0
129167,EB567,150,4.0,8.0,V,0.01,0.35,0.38,0.016,0.045,9.0,8.0,9.0,1480.0,1540.0,1649.2847900390625,1661.0,2108.0,1548.0
129166,EB567,150,3.0,8.0,V,0.01,0.35,0.38,0.016,0.045,18.0,6.0,26.0,1480.0,1540.0,1651.16943359375,1660.0,4931.0,1547.0
129165,EB567,150,2.0,8.0,V,0.01,0.35,0.38,0.016,0.045,7.0,17.0,45.0,1480.0,1540.0,1651.6519775390625,1655.0,1634.0,1536.0
129164,9A58C,150,1.0,8.0,X,0.0,0.37,0.45,0.008,0.08,1.0,1.0,1.0,1480.0,1530.0,1675.0828857421875,1672.0,0.0,1542.0
129163,9A58C,300,5.0,5.0,X,0.0,0.37,0.45,0.008,0.08,2.0,15.0,2.0,1480.0,1525.0,1633.87060546875,1632.0,227.0,1536.0
129162,9A58C,300,4.0,5.0,X,0.0,0.37,0.45,0.008,0.08,8.0,8.0,8.0,1480.0,1525.0,1625.238037109375,1629.0,1722.0,1533.0
129161,9A58C,300,3.0,5.0,X,0.0,0.37,0.45,0.008,0.08,17.0,6.0,25.0,1480.0,1525.0,1624.6732177734375,1628.0,4559.0,1527.0
129160,9A58C,300,2.0,5.0,X,0.0,0.37,0.45,0.008,0.08,6.0,17.0,44.0,1480.0,1525.0,1624.707275390625,1627.0,1263.0,1524.0
129159,9A58C,300,1.0,5.0,X,0.0,0.37,0.45,0.008,0.08,1.0,15.0,1.0,1480.0,1525.0,1669.9947509765625,1672.0,0.0,1533.0
129158,2D42F,300,8.0,8.0,B,0.005,0.36,0.39,0.0,0.01,7.0,8.0,7.0,1492.0,1547.0,1661.463623046875,1661.0,1485.0,1556.0
129157,2D42F,300,7.0,8.0,B,0.005,0.36,0.39,0.0,0.01,16.0,6.0,24.0,1492.0,1547.0,1657.1695556640625,1657.0,4326.0,1559.0
129156,2D42F,300,6.0,8.0,B,0.005,0.36,0.39,0.0,0.01,8.0,4.0,51.0,1492.0,1547.0,1663.8089599609375,1663.0,1663.0,1554.0
129155,2D42F,300,5.0,8.0,B,0.005,0.36,0.39,0.0,0.01,5.0,17.0,43.0,1492.0,1547.0,1662.9522705078125,1660.0,982.0,1564.0
129154,2D42F,300,4.0,8.0,B,0.005,0.36,0.39,0.0,0.01,6.0,8.0,6.0,1492.0,1547.0,1664.431396484375,1663.0,1268.0,1549.0
129153,2D42F,300,3.0,8.0,B,0.005,0.36,0.39,0.0,0.01,15.0,6.0,23.0,1492.0,1547.0,1668.043701171875,1669.0,4097.0,1558.0
129152,2D42F,300,2.0,8.0,B,0.005,0.36,0.39,0.0,0.01,7.0,4.0,50.0,1492.0,1547.0,1666.289306640625,1672.0,1426.0,1557.0
129151,2D42F,300,1.0,8.0,B,0.005,0.36,0.39,0.0,0.01,4.0,17.0,42.0,1492.0,1547.0,1688.657470703125,1687.0,744.0,1545.0
129150,A2DFA,300,7.0,7.0,X,0.005,0.43,0.5,0.0,0.0,5.0,8.0,5.0,1480.0,1525.0,1614.7611083984375,1615.0,961.0,1524.0
129149,A2DFA,300,6.0,7.0,X,0.005,0.43,0.5,0.0,0.0,6.0,4.0,49.0,1480.0,1525.0,1621.92236328125,1620.0,1182.0,1526.0
129148,A2DFA,300,5.0,7.0,X,0.005,0.43,0.5,0.0,0.0,3.0,17.0,41.0,1480.0,1525.0,1624.0491943359375,1623.0,492.0,1530.0
129147,A2DFA,300,4.0,7.0,X,0.005,0.43,0.5,0.0,0.0,14.0,6.0,22.0,1480.0,1525.0,1614.61083984375,1616.0,3660.0,1536.0
129146,A2DFA,300,3.0,7.0,X,0.005,0.43,0.5,0.0,0.0,4.0,8.0,4.0,1480.0,1525.0,1617.8214111328125,1621.0,700.0,1519.0
129145,11307,300,2.0,7.0,X,0.01,0.45,0.5,0.0,0.02,5.0,4.0,48.0,1480.0,1520.0,1621.0052490234375,1627.0,927.0,1526.0
129144,27A7C,300,1.0,7.0,X,0.02,0.43,0.47,0.0,0.015,2.0,17.0,40.0,1480.0,1515.0,1648.1817626953125,1647.0,236.0,1519.0
129143,FE1F9,300,4.0,4.0,B,0.005,0.33,0.35,0.0,0.015,13.0,6.0,21.0,1491.0,1531.0,1634.1251220703125,1636.0,3407.0,1543.0
129142,EEED2,300,3.0,4.0,X,0.005,0.5,0.52,0.0,0.06,3.0,8.0,3.0,1485.0,1545.0,1654.42626953125,1677.0,452.0,1546.0
129141,81834,300,2.0,4.0,X,0.015,0.43,0.47,0.0,0.0,4.0,4.0,47.0,1483.0,1528.0,1636.550048828125,1642.0,680.0,1542.0
129140,81834,300,1.0,4.0,X,0.015,0.43,0.47,0.0,0.0,1.0,17.0,39.0,1483.0,1528.0,1675.2078857421875,1676.0,0.0,1530.0
129139,4A0F0,300,6.0,6.0,X,0.0,0.39,0.42,0.0,0.03,12.0,6.0,20.0,1488.0,1528.0,1633.1419677734375,1635.0,3184.0,1532.0
129138,4A0F0,300,5.0,6.0,X,0.0,0.39,0.42,0.0,0.03,2.0,8.0,2.0,1488.0,1528.0,1650.875,1654.0,237.0,1532.0
129137,4A0F0,300,4.0,6.0,X,0.0,0.39,0.42,0.0,0.03,3.0,4.0,46.0,1488.0,1528.0,1641.05908203125,1641.0,464.0,1540.0
129136,4A0F0,300,3.0,6.0,X,0.0,0.39,0.42,0.0,0.03,10.0,5.0,54.0,1488.0,1528.0,1640.295166015625,1639.0,2576.0,1533.0
129135,4A0F0,300,2.0,6.0,X,0.0,0.39,0.42,0.0,0.03,11.0,6.0,19.0,1488.0,1528.0,1639.7635498046875,1632.0,2954.0,1533.0
129134,4A0F0,300,1.0,6.0,X,0.0,0.39,0.42,0.0,0.03,1.0,8.0,1.0,1488.0,1528.0,1674.475341796875,1694.0,0.0,1524.0
129133,4A0F0,300,6.0,6.0,X,0.0,0.39,0.42,0.0,0.03,2.0,4.0,45.0,1488.0,1528.0,1640.8658447265625,1648.0,229.0,1534.0
129132,4A0F0,300,5.0,6.0,X,0.0,0.39,0.42,0.0,0.03,9.0,5.0,53.0,1488.0,1528.0,1634.8348388671875,1635.0,2352.0,1539.0
129131,4A0F0,300,4.0,6.0,X,0.0,0.39,0.42,0.0,0.03,10.0,6.0,18.0,1488.0,1528.0,1640.4906005859375,1643.0,2727.0,1537.0
129130,4A0F0,300,3.0,6.0,X,0.0,0.39,0.42,0.0,0.03,2.0,17.0,38.0,1488.0,1528.0,1634.081298828125,1649.0,249.0,1532.0
129129,4A0F0,300,2.0,6.0,X,0.0,0.39,0.42,0.0,0.03,1.0,4.0,44.0,1488.0,1528.0,1651.0208740234375,1656.0,0.0,1536.0
129128,4A0F0,300,1.0,6.0,X,0.0,0.39,0.42,0.0,0.03,8.0,5.0,52.0,1488.0,1528.0,1649.6212158203125,1651.0,2107.0,1539.0
129127,DDC4A,300,6.0,6.0,X,0.01,0.32,0.38,0.0,0.0,9.0,6.0,17.0,1493.0,1543.0,1656.781005859375,1663.0,2481.0,1537.0
129126,DDC4A,300,5.0,6.0,X,0.01,0.32,0.38,0.0,0.0,1.0,17.0,37.0,1493.0,1543.0,1667.80517578125,1668.0,0.0,1544.0
129125,A0D69,300,3.0,6.0,X,0.02,0.18,0.21,0.0,0.0,7.0,5.0,51.0,1510.0,1550.0,1663.7843017578125,1668.0,1940.0,1556.0
129124,A0D69,300,2.0,6.0,X,0.02,0.18,0.21,0.0,0.0,8.0,7.0,61.0,1510.0,1550.0,1661.586669921875,1661.0,2165.0,1546.0
129123,A0D69,300,4.0,8.0,X,0.02,0.18,0.21,0.0,0.0,8.0,6.0,16.0,1510.0,1550.0,1665.1748046875,1686.0,2164.0,1551.0
129122,A0D69,300,3.0,7.0,X,0.02,0.18,0.21,0.0,0.0,7.0,17.0,37.0,1510.0,1550.0,1662.177734375,1642.0,1912.0,1561.0
129121,A0D69,300,2.0,7.0,X,0.02,0.18,0.21,0.0,0.0,6.0,5.0,50.0,1510.0,1550.0,1659.1243896484375,1664.0,1596.0,1547.0
129120,51C01,300,1.0,7.0,X,0.02,0.15,0.18,0.0,0.02,7.0,4.0,42.0,1511.0,1556.0,1690.0760498046875,1693.0,1801.0,1562.0
129119,2D42F,300,8.0,8.0,B,0.005,0.36,0.39,0.0,0.01,7.0,7.0,60.0,1492.0,1547.0,1668.349365234375,1667.0,1819.0,1562.0
129118,2D42F,300,7.0,8.0,B,0.005,0.36,0.39,0.0,0.01,7.0,6.0,15.0,1492.0,1547.0,1667.248291015625,1668.0,1829.0,1554.0
129117,2D42F,300,6.0,8.0,B,0.005,0.36,0.39,0.0,0.01,6.0,17.0,36.0,1492.0,1547.0,1665.8095703125,1668.0,1587.0,1565.0
129116,2D42F,300,5.0,8.0,B,0.005,0.36,0.39,0.0,0.01,5.0,5.0,49.0,1492.0,1547.0,1666.9268798828125,1665.0,1292.0,1550.0
129115,2D42F,300,4.0,8.0,B,0.005,0.36,0.39,0.0,0.01,6.0,4.0,41.0,1492.0,1547.0,1670.295166015625,1671.0,1538.0,1557.0
129114,2D42F,300,3.0,8.0,B,0.005,0.36,0.39,0.0,0.01,6.0,7.0,59.0,1492.0,1547.0,1671.688232421875,1674.0,1546.0,1563.0
129113,2D42F,300,2.0,8.0,B,0.005,0.36,0.39,0.0,0.01,6.0,6.0,14.0,1492.0,1547.0,1671.625732421875,1670.0,1563.0,1556.0
129112,2D42F,300,1.0,8.0,B,0.005,0.36,0.39,0.0,0.01,5.0,17.0,35.0,1492.0,1547.0,1695.3175048828125,1687.0,1317.0,1533.0
129111,EB957,300,10.0,10.0,X,0.015,0.53,0.56,0.0,0.01,4.0,5.0,48.0,1486.0,1536.0,1650.337890625,1658.0,1015.0,1547.0
129110,EB957,300,9.0,10.0,X,0.015,0.53,0.56,0.0,0.01,5.0,4.0,40.0,1486.0,1536.0,1646.429443359375,1668.0,1247.0,1537.0
129109,EB957,300,8.0,10.0,X,0.015,0.53,0.56,0.0,0.01,5.0,7.0,58.0,1486.0,1536.0,1646.8138427734375,1655.0,1259.0,1541.0
129108,EB957,300,7.0,10.0,X,0.015,0.53,0.56,0.0,0.01,5.0,6.0,13.0,1486.0,1536.0,1648.8046875,1644.0,1262.0,1540.0
129107,EB957,300,6.0,10.0,X,0.015,0.53,0.56,0.0,0.01,4.0,17.0,34.0,1486.0,1536.0,1645.9866943359375,1655.0,1016.0,1548.0
129106,EB957,300,5.0,10.0,X,0.015,0.53,0.56,0.0,0.01,3.0,5.0,47.0,1486.0,1536.0,1652.150634765625,1652.0,721.0,1537.0
129105,5146B,300,4.0,10.0,X,0.005,0.45,0.48,0.0,0.0,4.0,4.0,39.0,1481.0,1526.0,1649.0865478515625,1669.0,959.0,1528.0
129104,5146B,300,3.0,10.0,X,0.005,0.45,0.48,0.0,0.0,4.0,7.0,57.0,1481.0,1526.0,1647.0904541015625,1657.0,970.0,1521.0
129103,5146B,300,2.0,10.0,X,0.005,0.45,0.48,0.0,0.0,4.0,6.0,12.0,1481.0,1526.0,1648.697021484375,1658.0,966.0,1527.0
129102,5146B,300,1.0,10.0,X,0.005,0.45,0.48,0.0,0.0,3.0,17.0,33.0,1481.0,1526.0,1661.2841796875,1680.0,710.0,1531.0
129101,E0B89,300,6.0,6.0,X,0.02,0.22,0.25,0.01,0.015,2.0,5.0,46.0,1501.0,1546.0,1662.1041259765625,1664.0,315.0,1551.0
129100,1E6E6,300,5.0,6.0,X,0.025,0.19,0.23,0.01,0.015,3.0,4.0,38.0,1505.0,1545.0,1655.1478271484375,1654.0,559.0,1549.0
129099,1E6E6,300,4.0,6.0,X,0.025,0.19,0.23,0.01,0.015,3.0,7.0,56.0,1505.0,1545.0,1653.761474609375,1662.0,562.0,1549.0
129098,1E6E6,300,3.0,6.0,X,0.025,0.19,0.23,0.01,0.015,3.0,6.0,11.0,1505.0,1545.0,1654.6190185546875,1661.0,560.0,1550.0
129097,F7C5E,300,2.0,6.0,X,0.015,0.27,0.29,0.009,0.0,2.0,17.0,32.0,1501.0,1551.0,1690.93017578125,1689.0,305.0,1553.0
129096,F7C5E,300,1.0,6.0,X,0.015,0.27,0.29,0.009,0.0,1.0,5.0,45.0,1501.0,1551.0,1718.208740234375,1719.0,0.0,1546.0
129095,2E33F,300,4.0,4.0,X,0.008,0.46,0.49,0.0,0.0,2.0,4.0,37.0,1483.0,1528.0,1646.4495849609375,1662.0,241.0,1543.0
129094,2E33F,300,3.0,4.0,X,0.008,0.46,0.49,0.0,0.0,2.0,7.0,55.0,1483.0,1528.0,1641.218017578125,1650.0,240.0,1540.0
129093,2E33F,300,2.0,4.0,X,0.008,0.46,0.49,0.0,0.0,2.0,6.0,10.0,1483.0,1528.0,1636.853515625,1647.0,248.0,1536.0
129092,2E33F,300,1.0,4.0,X,0.008,0.46,0.49,0.0,0.0,1.0,17.0,31.0,1483.0,1528.0,1675.66748046875,1678.0,0.0,1531.0
129091,3B7FC,300,3.0,3.0,X,0.005,0.46,0.5,0.0,0.015,1.0,4.0,36.0,1480.0,1525.0,1643.3436279296875,1655.0,0.0,1531.0
129090,3B7FC,300,2.0,3.0,X,0.005,0.46,0.5,0.0,0.015,1.0,7.0,54.0,1480.0,1525.0,1640.8690185546875,1643.0,0.0,1542.0
129089,3B7FC,300,1.0,3.0,X,0.005,0.46,0.5,0.0,0.015,1.0,6.0,9.0,1480.0,1525.0,1668.2467041015625,1665.0,0.0,1517.0
129088,3B7FC,300,7.0,7.0,X,0.005,0.46,0.5,0.0,0.015,6.0,17.0,30.0,1480.0,1525.0,1636.2581787109375,1635.0,1491.0,1523.0
129087,3B7FC,300,6.0,8.0,X,0.005,0.46,0.5,0.0,0.015,7.0,5.0,44.0,1480.0,1525.0,1635.3907470703125,1626.0,1775.0,1520.0
129086,3B7FC,300,5.0,8.0,X,0.005,0.46,0.5,0.0,0.015,8.0,7.0,53.0,1480.0,1525.0,1636.2178955078125,1637.0,2071.0,1527.0
129085,3B7FC,300,4.0,8.0,X,0.005,0.46,0.5,0.0,0.015,8.0,4.0,35.0,1480.0,1525.0,1636.5419921875,1638.0,2082.0,1539.0
129084,3B7FC,300,3.0,10.0,X,0.005,0.46,0.5,0.0,0.015,8.0,6.0,8.0,1480.0,1525.0,1636.3524169921875,1634.0,2128.0,1532.0
129083,3B7FC,300,2.0,10.0,X,0.005,0.46,0.5,0.0,0.015,5.0,17.0,29.0,1480.0,1525.0,1634.6356201171875,1636.0,1201.0,1524.0
129082,F5743,300,1.0,10.0,V,0.0,0.69,0.72,0.008,0.055,6.0,5.0,43.0,1476.0,1501.0,1629.525634765625,1629.0,1488.0,1508.0
129081,2556F,300,9.0,9.0,X,0.01,0.48,0.53,0.008,0.0,7.0,7.0,52.0,1486.0,1516.0,1624.7115478515625,1625.0,1777.0,1531.0
129080,2556F,300,8.0,9.0,X,0.01,0.48,0.53,0.008,0.0,7.0,4.0,34.0,1486.0,1516.0,1624.2237548828125,1637.0,1785.0,1533.0
129079,2556F,300,7.0,9.0,X,0.01,0.48,0.53,0.008,0.0,7.0,6.0,7.0,1486.0,1516.0,1625.5487060546875,1643.0,1838.0,1530.0
129078,116A5,300,6.0,9.0,X,0.02,0.5,0.52,0.0,0.0,4.0,17.0,28.0,1488.0,1528.0,1649.425048828125,1649.0,911.0,1538.0
129077,116A5,300,5.0,9.0,X,0.02,0.5,0.52,0.0,0.0,5.0,5.0,42.0,1488.0,1528.0,1638.891845703125,1642.0,1202.0,1534.0
129076,116A5,300,4.0,9.0,X,0.02,0.5,0.52,0.0,0.0,6.0,7.0,51.0,1488.0,1528.0,1641.30810546875,1642.0,1502.0,1531.0
129075,116A5,300,3.0,9.0,X,0.02,0.5,0.52,0.0,0.0,6.0,4.0,33.0,1488.0,1528.0,1649.4288330078125,1650.0,1510.0,1536.0
129074,116A5,300,2.0,9.0,X,0.02,0.5,0.52,0.0,0.0,6.0,6.0,6.0,1488.0,1528.0,1651.3175048828125,1652.0,1559.0,1542.0
129073,116A5,300,1.0,9.0,X,0.02,0.5,0.52,0.0,0.0,3.0,17.0,27.0,1488.0,1528.0,1659.798828125,1652.0,625.0,1526.0
129072,D033D,300,6.0,6.0,X,0.02,0.47,0.49,0.009,0.0,4.0,5.0,41.0,1480.0,1515.0,1627.137451171875,1643.0,903.0,1522.0
129071,D033D,300,5.0,6.0,X,0.02,0.47,0.49,0.009,0.0,5.0,7.0,50.0,1480.0,1515.0,1627.412841796875,1630.0,1187.0,1518.0
129070,D033D,300,4.0,6.0,X,0.02,0.47,0.49,0.009,0.0,5.0,4.0,32.0,1480.0,1515.0,1629.263916015625,1628.0,1193.0,1519.0
129069,D033D,300,3.0,6.0,X,0.02,0.47,0.49,0.009,0.0,5.0,6.0,5.0,1480.0,1515.0,1630.049072265625,1629.0,1235.0,1528.0
129068,D033D,300,2.0,6.0,X,0.02,0.47,0.49,0.009,0.0,2.0,17.0,26.0,1480.0,1515.0,1631.0989990234375,1632.0,306.0,1521.0
129067,D033D,300,1.0,6.0,X,0.02,0.47,0.49,0.009,0.0,3.0,5.0,40.0,1480.0,1515.0,1644.79345703125,1632.0,600.0,1524.0
129066,D63DF,300,7.0,7.0,V,0.005,0.37,0.4,0.01,0.03,4.0,7.0,49.0,1480.0,1525.0,1636.88623046875,1640.0,891.0,1536.0
129065,D63DF,300,6.0,7.0,V,0.005,0.37,0.4,0.01,0.03,4.0,4.0,31.0,1480.0,1525.0,1635.783203125,1634.0,902.0,1531.0
129064,D63DF,300,5.0,7.0,V,0.005,0.37,0.4,0.01,0.03,4.0,6.0,4.0,1480.0,1525.0,1636.5712890625,1640.0,961.0,1539.0
129063,D63DF,300,4.0,7.0,V,0.005,0.37,0.4,0.01,0.03,1.0,17.0,25.0,1480.0,1525.0,1650.218994140625,1659.0,0.0,1534.0
129062,D63DF,300,3.0,7.0,V,0.005,0.37,0.4,0.01,0.03,2.0,5.0,39.0,1480.0,1525.0,1624.87451171875,1637.0,291.0,1536.0
129061,D63DF,300,2.0,7.0,V,0.005,0.37,0.4,0.01,0.03,3.0,7.0,48.0,1480.0,1525.0,1637.600341796875,1647.0,584.0,1537.0
129060,D2F4A,300,1.0,7.0,V,0.01,0.36,0.38,0.012,0.02,3.0,4.0,30.0,1481.0,1536.0,1672.5010986328125,1680.0,586.0,1553.0
129059,16F90,300,6.0,6.0,B,0.02,0.36,0.38,0.0,0.02,3.0,6.0,3.0,1490.0,1535.0,1656.1214599609375,1680.0,641.0,1546.0
129058,16F90,300,5.0,6.0,B,0.02,0.36,0.38,0.0,0.02,1.0,2.0,57.0,1490.0,1535.0,1660.07861328125,1683.0,0.0,1551.0
129057,A63F7,300,4.0,6.0,V,0.01,0.41,0.43,0.014,0.02,1.0,5.0,38.0,1475.0,1525.0,1648.3699951171875,1657.0,0.0,1544.0
129056,A63F7,300,3.0,6.0,V,0.01,0.41,0.43,0.014,0.02,2.0,7.0,47.0,1475.0,1525.0,1638.6619873046875,1644.0,300.0,1519.0
129055,44D42,300,2.0,6.0,V,0.01,0.34,0.37,0.01,0.02,2.0,4.0,29.0,1489.0,1534.0,1653.431640625,1663.0,310.0,1546.0
129054,BCEE1,300,1.0,6.0,X,0.02,0.23,0.25,0.0,0.017,2.0,6.0,2.0,1497.0,1537.0,1671.68701171875,1693.0,344.0,1540.0
129053,EA23B,300,6.0,6.0,V,0.01,0.36,0.4,0.013,0.05,1.0,17.0,24.0,1480.0,1540.0,1667.3697509765625,1682.0,0.0,1554.0
129052,EA23B,300,5.0,6.0,V,0.01,0.36,0.4,0.013,0.05,1.0,7.0,46.0,1480.0,1540.0,1662.28173828125,1675.0,0.0,1544.0
129051,EA23B,300,4.0,6.0,V,0.01,0.36,0.4,0.013,0.05,1.0,4.0,28.0,1480.0,1540.0,1664.6968994140625,1680.0,0.0,1550.0
129050,F4A5E,300,3.0,6.0,V,0.01,0.35,0.37,0.01,0.045,1.0,2.0,56.0,1482.0,1532.0,1649.40234375,1676.0,0.0,1530.0
129049,F4A5E,300,2.0,6.0,V,0.01,0.35,0.37,0.01,0.045,1.0,6.0,1.0,1482.0,1532.0,1661.78662109375,1676.0,0.0,1540.0
129048,F4A5E,300,3.0,7.0,V,0.01,0.35,0.37,0.01,0.045,23.0,5.0,38.0,1482.0,1532.0,1641.849853515625,1648.0,7124.0,1541.0
129047,F4A5E,300,2.0,7.0,V,0.01,0.35,0.37,0.01,0.045,18.0,17.0,22.0,1482.0,1532.0,1642.4169921875,1640.0,5256.0,1537.0
